Twitter_Handle,Tweet_Text,Tweet_URL,Tweet_Date
@Delong_Updates,RT @fech_it: #RobertDeLong brought it so hard at #data17 https://t.co/A9yb7fSJX8,http://twitter.com/Delong_Updates/status/918470340413665280,"October 12, 2017 at 09:36AM"
@Delong_Updates,RT @TimBlaze: I think @tableau has a new theme song! @DeLongMusic #data17 https://t.co/F0dGeSKcGt,http://twitter.com/Delong_Updates/status/918470404917858307,"October 12, 2017 at 09:36AM"
@HlthAnalysis,"Congrats to @VizPainter, @j_olsufka &amp; @TristanGuillevi on their great performance at the #IronViz championship at #Data17 #TC17",http://twitter.com/HlthAnalysis/status/918470587781173249,"October 12, 2017 at 09:37AM"
@kristinatassell,"RT @infacloud: Fear Not! Get Out of Data Mess with a Good #DataCatalog https://t.co/upzxBsPTrv#Data17",http://twitter.com/kristinatassell/status/918470826634219521,"October 12, 2017 at 09:38AM"
@St2Thurston,Hi @acotgreave does high colour contrast help draw the eye to areas of low traffic e.g. Bottom right of a viz? #Data17,http://twitter.com/St2Thurston/status/918470870384947201,"October 12, 2017 at 09:38AM"
@KeyanaCorliss,When your kids get the best swag from #Data17 https://t.co/cJsvqKizC4,http://twitter.com/KeyanaCorliss/status/918470990987796480,"October 12, 2017 at 09:38AM"
@bmarkese,"RT @Informatica: Great Data Requires Great #DataIntegration â†’ https://t.co/0R1iDtLLpX #Data17 https://t.co/EKq55wMHD3",http://twitter.com/bmarkese/status/918471004334252033,"October 12, 2017 at 09:38AM"
@databrit,The struggle is real to wake up this morning! ï˜_ #Data17 #IthinkICanIThinkICan https://t.co/PsjDfBmiBL,http://twitter.com/databrit/status/918471073754103808,"October 12, 2017 at 09:39AM"
@HlthAnalysis,Special congratulation to @TristanGuillevi on winning the #IronViz championship at #Data17 #TC17. Great story and #dataviz,http://twitter.com/HlthAnalysis/status/918471493180420096,"October 12, 2017 at 09:40AM"
@BradLeeZorn,Pittsburgh TUG meetup! #data17 https://t.co/kKBXtprrwb,http://twitter.com/BradLeeZorn/status/918471500109250561,"October 12, 2017 at 09:40AM"
@YvesMulkers,"RT @ealexdixon: LAS âœˆï¸è ORD6:00 AM airport carpet action shot.#wearedatapeople #data17 https://t.co/WEkV5nI5qH",http://twitter.com/YvesMulkers/status/918471549241446400,"October 12, 2017 at 09:40AM"
@Slalom,RT @databrit: ï“¢ Calling any UK data rock stars at #TC17. Check out @Slalom at booth 358 - and ask for @sirajma - #dataviz! #data17 ï“¢,http://twitter.com/Slalom/status/918471651444117504,"October 12, 2017 at 09:41AM"
@alevergara78,RT @databrit: ï“¢ Calling any UK data rock stars at #TC17. Check out @Slalom at booth 358 - and ask for @sirajma - #dataviz! #data17 ï“¢,http://twitter.com/alevergara78/status/918471786441961472,"October 12, 2017 at 09:41AM"
@lorna_eden,Oohhh nervous now!! Bring it on! #Data17 https://t.co/QuVrFtg1I6,http://twitter.com/lorna_eden/status/918471968378167296,"October 12, 2017 at 09:42AM"
@w_epting,"RT @Informatica: Great Data Requires Great #DataIntegration â†’ https://t.co/0R1iDtLLpX #Data17 https://t.co/EKq55wMHD3",http://twitter.com/w_epting/status/918472098489782273,"October 12, 2017 at 09:43AM"
@kristinatassell,"RT @infacloud: Unleash the disruptive power of data with @Informatica at #Data17 #DataCatalog https://t.co/XgohsCjQzg",http://twitter.com/kristinatassell/status/918472101157330944,"October 12, 2017 at 09:43AM"
@cheeky_chappie,"Join @cgscottDVA + I hosting #ambassadors #60secviztips #data17 -TODAY 9am @FourSeasons Ballroom +SWAG galore to wâ€_ https://t.co/b7MVjsvgEn",http://twitter.com/cheeky_chappie/status/918472177137041408,"October 12, 2017 at 09:43AM"
@jbwizinc,RT @tableau: Check out why Ryan and Gerson from @uscensusbureau think you should join their #data17 session today:â€_ https://t.co/1P3YoqBAvK,http://twitter.com/jbwizinc/status/918472286511955968,"October 12, 2017 at 09:43AM"
@DNAnalytics,Good morning #wearedatapeople! Bittersweet last day of #data17. https://t.co/eyIdwSam0W,http://twitter.com/DNAnalytics/status/918472289682825216,"October 12, 2017 at 09:43AM"
@tedslinkard,RT @cheeky_chappie: This start was wild! Serious amount of people today @tableau #data17 #rundata17 #wearedatapeople @VizWizBIâ€_ https://t.co/08MXn365Re,http://twitter.com/tedslinkard/status/918472410680008704,"October 12, 2017 at 09:44AM"
@lorna_eden,"RT @cheeky_chappie: Join @cgscottDVA + I hosting #ambassadors #60secviztips #data17 -TODAY 9am @FourSeasons Ballroom +SWAG galore to wâ€_ https://t.co/b7MVjsvgEn",http://twitter.com/lorna_eden/status/918472900264443905,"October 12, 2017 at 09:46AM"
@LadyDreaSeattle,When you donâ€™t remember when you got in....but you know it was before 4am!  #wakingupinvegas  #packingsucks #data17,http://twitter.com/LadyDreaSeattle/status/918473470215798785,"October 12, 2017 at 09:48AM"
@EXASOLAG,RT @JusteenGales: The learning continues #data17 #tc17 https://t.co/FMgK4lk68X,http://twitter.com/EXASOLAG/status/918473721077256192,"October 12, 2017 at 09:49AM"
@fmarin_ES,6 recommendations to design fantastic dashboards from acotgreave HighVizAbility and VizBizWiz. Thanks for the tips! #Data17 #http://BBODpicâ€_,http://twitter.com/fmarin_ES/status/918473755520851968,"October 12, 2017 at 09:49AM"
@TriMyData,Calling the #MakeoverMonday and wider @Tableau community: donâ€™t miss out on this yearâ€™s vizzies! See you there at 8â€_ https://t.co/4X5xfkfKCo,http://twitter.com/TriMyData/status/918474186686910464,"October 12, 2017 at 09:51AM"
@BillNigh,RT @mattvenaas: That animation in a data viz is all kinds of hot. #data17 #Guilleviz https://t.co/A3kC0uFyqn,http://twitter.com/BillNigh/status/918474188670881792,"October 12, 2017 at 09:51AM"
@Matt_Francis,"Hey bleary eyed #data17 people, be at the community area in the data village at 8am for the vizzie award ceremony.",http://twitter.com/Matt_Francis/status/918474331570577409,"October 12, 2017 at 09:51AM"
@ealexdixon,Who were your favorite or most impactful vendors at #data17?,http://twitter.com/ealexdixon/status/918474465008238592,"October 12, 2017 at 09:52AM"
@MercyPonnupandy,RT @nerdboutique: â€˜Pie charts are awesomeâ€™ accessory bag. Ironic and I had to post it. #data17 #captechlistens https://t.co/itfGiMCCL1,http://twitter.com/MercyPonnupandy/status/918474622458265600,"October 12, 2017 at 09:53AM"
@tylerLhough,RT @ettufrazier: Great to see @Freakonomics @uchicago â€˜s Steven Levitt on stage with Stephen Dubner at @tableau #DATA17 https://t.co/aplQv1NJXm,http://twitter.com/tylerLhough/status/918474935831597056,"October 12, 2017 at 09:54AM"
@mafkhami,"Congrats to @TristanGuillevi!  What an awesome dashboard.  Loved the flow, from summary to showing the detail acrosâ€_ https://t.co/zaS7B1cw46",http://twitter.com/mafkhami/status/918475282293673984,"October 12, 2017 at 09:55AM"
@OwenHPrice,Just tested @tableau 10.5 beta #vizintooltip. Works great. Much viz. Very data. Wow. #data17,http://twitter.com/OwenHPrice/status/918475590587396096,"October 12, 2017 at 09:56AM"
@SthelensTSA,@jpembroke exploring one schools data. What to look for and how to analyse it! Very interesting #data17 #comparison https://t.co/ssLKha3Vbt,http://twitter.com/SthelensTSA/status/918475741234454528,"October 12, 2017 at 09:57AM"
@aspromatis,RT @JusteenGales: The learning continues #data17 #tc17 https://t.co/FMgK4lk68X,http://twitter.com/aspromatis/status/918475744996499456,"October 12, 2017 at 09:57AM"
@SthelensTSA,RT @SthelensTSA: @jpembroke exploring one schools data. What to look for and how to analyse it! Very interesting #data17 #comparison https://t.co/ssLKha3Vbt,http://twitter.com/SthelensTSA/status/918475803591094277,"October 12, 2017 at 09:57AM"
@KirstenRewey,"Remember  #data17 is not a sprint, itâ€™s a marathon!!",http://twitter.com/KirstenRewey/status/918475935380250624,"October 12, 2017 at 09:58AM"
@KirstenRewey,Day 4 of #data17 https://t.co/oCDokh4fYS,http://twitter.com/KirstenRewey/status/918476060215296001,"October 12, 2017 at 09:58AM"
@MarkBradbourne,"For anyone who missed this #Data17 moment last night, here is a video... https://t.co/WSe0mOct5u",http://twitter.com/MarkBradbourne/status/918476521991323648,"October 12, 2017 at 10:00AM"
@databrit,"RT @Matt_Francis: Hey bleary eyed #data17 people, be at the community area in the data village at 8am for the vizzie award ceremony.",http://twitter.com/databrit/status/918476817077452801,"October 12, 2017 at 10:01AM"
@NG00576787,RT @marceguerra: Some new friends from Latin America #data17 https://t.co/IC45nX2PGO,http://twitter.com/NG00576787/status/918476864338853888,"October 12, 2017 at 10:02AM"
@kristinatassell,"Informatica Named a Leader â†’ https://t.co/580LtWlyft #Metadata #Data17 https://t.co/xBGtQ9WUby",http://twitter.com/kristinatassell/status/918476869795794945,"October 12, 2017 at 10:02AM"
@kristinatassell,"A Leader for #Metadata Management â†’ https://t.co/CLfC9T9lUT #Data17 https://t.co/2BhzsKvEv7",http://twitter.com/kristinatassell/status/918476870710124544,"October 12, 2017 at 10:02AM"
@DataWizEngineer,RT @gartnerjs: Who knew clothes pins could be so much fun?  #data17 #morethan https://t.co/k67OBSQs5i,http://twitter.com/DataWizEngineer/status/918476922845249536,"October 12, 2017 at 10:02AM"
@DataWizEngineer,RT @rufraleigh1: The @icimo Team (partial) having a killer time at #Data17 #morethan https://t.co/HwYwrSBHfY,http://twitter.com/DataWizEngineer/status/918476978444890112,"October 12, 2017 at 10:02AM"
@YvesMulkers,RT @stkhobbit: First time attendee at Tableau's #data17 conference.  Having an awesome time!!  Don't want it to end ... ï˜“,http://twitter.com/YvesMulkers/status/918477099803009024,"October 12, 2017 at 10:02AM"
@ealexdixon,"RT @MarkBradbourne: For anyone who missed this #Data17 moment last night, here is a video... https://t.co/WSe0mOct5u",http://twitter.com/ealexdixon/status/918477105981042690,"October 12, 2017 at 10:03AM"
@sparvathaneni,RT @tableau: Chatting with #IronViz contestants at #data17 https://t.co/WtDlJBZF45,http://twitter.com/sparvathaneni/status/918477559188176896,"October 12, 2017 at 10:04AM"
@D_E_Norman,"RT @Informatica: Manage Your #Metadata, Manage Your Business â†’ https://t.co/My64oxUPgB #Data17 https://t.co/tqPHAQYN9O",http://twitter.com/D_E_Norman/status/918477642013298688,"October 12, 2017 at 10:05AM"
@datachloe,"RT @Matt_Francis: Hey bleary eyed #data17 people, be at the community area in the data village at 8am for the vizzie award ceremony.",http://twitter.com/datachloe/status/918478076702371841,"October 12, 2017 at 10:06AM"
@jayzeeeatsstuff,it was a pleasure ladies and gentlemen. omw to the airport. thank you tableau! #data17 #tc17 #wolfpackâ€_ https://t.co/XnYk7E9Sm6,http://twitter.com/jayzeeeatsstuff/status/918479148506497026,"October 12, 2017 at 10:11AM"
@tableauing,applying TODAY several of FREE tips from @Matt_Francis presentation on #data17. I am glad he doesn't charge for thoâ€_ https://t.co/KEKy1nezmp,http://twitter.com/tableauing/status/918479267226443776,"October 12, 2017 at 10:11AM"
@flerlagekr,"RT @cheeky_chappie: Join @cgscottDVA + I hosting #ambassadors #60secviztips #data17 -TODAY 9am @FourSeasons Ballroom +SWAG galore to wâ€_ https://t.co/b7MVjsvgEn",http://twitter.com/flerlagekr/status/918479834413645824,"October 12, 2017 at 10:13AM"
@YvesMulkers,RT @dan_gaspari: RT CapTechListens: RT nerdboutique: #captechlistens we are here at #data17! Tableau conference. https://t.co/qjghHPrcWg,http://twitter.com/YvesMulkers/status/918479842009632770,"October 12, 2017 at 10:13AM"
@acrahen,Best part of the conference #community #data17! https://t.co/p2x8OeEZkk,http://twitter.com/acrahen/status/918480059635138560,"October 12, 2017 at 10:14AM"
@infacloud,Unleash the disruptive power of data at @Informatica's #Data17 booth 341! https://t.co/ks5uNioAKZ,http://twitter.com/infacloud/status/918480150974685185,"October 12, 2017 at 10:15AM"
@INFA_MattMcD,".@Informatica Proud to Take Home Two @Datanami 2017 Readerâ€™s Choice Awards https://t.co/S90shzO1dS #Data17 #DataCatalog",http://twitter.com/INFA_MattMcD/status/918480166313177088,"October 12, 2017 at 10:15AM"
@vishwa526699,"Hyper , extensionapi @tableau #data17 #tc17",http://twitter.com/vishwa526699/status/918480784171790336,"October 12, 2017 at 10:17AM"
@MarkBradbourne,I hate seeing suitcases... #data17 #TheEndIsNear https://t.co/BMNJdZ3Uz0,http://twitter.com/MarkBradbourne/status/918481399723601921,"October 12, 2017 at 10:20AM"
@datakmart,We nailed that handshake @msshahaf ï_œïè_ #data17 https://t.co/NPaPPesJhP,http://twitter.com/datakmart/status/918481673771089920,"October 12, 2017 at 10:21AM"
@billkobel,RT @Jinalthosani: Devs on stage!! Excited to try out new features!! #data17 #vegasstrong https://t.co/1POkpXPpdP,http://twitter.com/billkobel/status/918482044241489922,"October 12, 2017 at 10:22AM"
@j_trajkovic,after @aselipsky the great @Ajenstat ! #Replay #Data17,http://twitter.com/j_trajkovic/status/918482664478380033,"October 12, 2017 at 10:25AM"
@nolecore,"FILTER IT BABY#TC17 #data17 https://t.co/dwniOCRFBd",http://twitter.com/nolecore/status/918482894036668416,"October 12, 2017 at 10:26AM"
@Sudeepmrao,"EIC Discover for @Tableau: In Context Data Catalog for Self Service BI https://t.co/rwnMcy4Upf #Data17",http://twitter.com/Sudeepmrao/status/918483078552711168,"October 12, 2017 at 10:26AM"
@sirajma,RT @databrit: ï“¢ Calling any UK data rock stars at #TC17. Check out @Slalom at booth 358 - and ask for @sirajma - #dataviz! #data17 ï“¢,http://twitter.com/sirajma/status/918483233456644096,"October 12, 2017 at 10:27AM"
@rwentechaney,Authoring for Accessibility session at #data17 included helpful look at range of visual issues. #wcag https://t.co/6ioPHJYJNk,http://twitter.com/rwentechaney/status/918483490693251073,"October 12, 2017 at 10:28AM"
@TeknionDS,The final 2 minutes of #IronViz. Congrats @TristanGuillevi for taking home the prize! #Data17 https://t.co/ZYKX6vE7zj,http://twitter.com/TeknionDS/status/918483607215210496,"October 12, 2017 at 10:28AM"
@HlthAnalysis,@DNAnalytics Beautiful morning and promising last day at #Data17,http://twitter.com/HlthAnalysis/status/918483796491632640,"October 12, 2017 at 10:29AM"
@KingOfInsights,RT @cheeky_chappie: Great to have the @JLL #BIT team @tableau #data17 #DataNightOut https://t.co/lIiqsxMQMt,http://twitter.com/KingOfInsights/status/918483874530725888,"October 12, 2017 at 10:29AM"
@interworks,The Data Village is now open! And it's your last chance to see our smiling faces at booth 145! â˜ºï¸è#data17 https://t.co/yH8QltO55O,http://twitter.com/interworks/status/918483918302728192,"October 12, 2017 at 10:30AM"
@MarkBradbourne,RT @tableau: You heard @Ajenstat at #data17â€”Tableau 10.5 beta is available today! https://t.co/n2Qt1b2410 https://t.co/dEE8MEa9Sl,http://twitter.com/MarkBradbourne/status/918484933294690304,"October 12, 2017 at 10:34AM"
@YvesMulkers,RT @DNAnalytics: Good morning #wearedatapeople! Bittersweet last day of #data17. https://t.co/eyIdwSam0W,http://twitter.com/YvesMulkers/status/918485418902999040,"October 12, 2017 at 10:36AM"
@j_trajkovic,Finally Hyper in the @tableau beta 10.5 ! :) #data17 https://t.co/qS5hpXn8c3,http://twitter.com/j_trajkovic/status/918485430261121024,"October 12, 2017 at 10:36AM"
@cmcau,Realised a few hours ago that I have to check out &amp; go home today:(But trying to pack double the gear I came with #data17 #conferenceschwag,http://twitter.com/cmcau/status/918485496887623681,"October 12, 2017 at 10:36AM"
@j_trajkovic,Viz in tooltips !!! :D YEAH @tableau beta 10.5 ! #data17 https://t.co/GynhvgBFwc,http://twitter.com/j_trajkovic/status/918485706904866816,"October 12, 2017 at 10:37AM"
@PresbyGuy616,Bacon! #data17,http://twitter.com/PresbyGuy616/status/918485954406445056,"October 12, 2017 at 10:38AM"
@alexeskinasy,"Good morning #wearedatapeople Beautiful morning and promising last day at #Data17 https://t.co/XjzSOXUqpR",http://twitter.com/alexeskinasy/status/918486406174932992,"October 12, 2017 at 10:39AM"
@echenty,RT @lorna_eden: Oohhh nervous now!! Bring it on! #Data17 https://t.co/QuVrFtg1I6,http://twitter.com/echenty/status/918486507559690241,"October 12, 2017 at 10:40AM"
@j_trajkovic,@tableau Oh yes live demonstration of Hyper ! #data17 #replay,http://twitter.com/j_trajkovic/status/918486515344429057,"October 12, 2017 at 10:40AM"
@j_trajkovic,@tableau In memory data processing capabilities that's why Hyper is faster than TDE @tableau ! #data17 #Replay,http://twitter.com/j_trajkovic/status/918487010951815168,"October 12, 2017 at 10:42AM"
@joshpresto,Hoping for a sighting of @thedataduo at this morningâ€™s Vizzies Awards! #data17,http://twitter.com/joshpresto/status/918487043411386368,"October 12, 2017 at 10:42AM"
@Davidzor,Was I walking of a dream or did I really see Robert DeLong and Empire of the Sun last night? #data17â€_ https://t.co/lXgD8bttnJ,http://twitter.com/Davidzor/status/918487080447049728,"October 12, 2017 at 10:42AM"
@stepheezy88,Cool night out #TC17 #data17 but wish food was a bit better https://t.co/UnLvSULkkQ,http://twitter.com/stepheezy88/status/918487092656611328,"October 12, 2017 at 10:42AM"
@CJTiernan,"Tableau Conference #data17, Data Night Out with Empire of The Sun https://t.co/PMsB07kR4v",http://twitter.com/CJTiernan/status/918487280674844672,"October 12, 2017 at 10:43AM"
@j_trajkovic,"@tableau OK, really interesting performance when extraction is created ! Hyper vs TDE @tableau #data17 #Replay",http://twitter.com/j_trajkovic/status/918487625593475072,"October 12, 2017 at 10:44AM"
